label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
0,BAHIR-41,95633de6741ddf757cc4964425463a972e1b4cbe,[WEBSITE] Fix logo display in small devices Reported by [~jreijn],[BAHIR-43] Add Apache License header file, MODIFY pom.xml MODIFY org.apache.spark.sql.sources.DataSourceRegister
1,BAHIR-154,6ea42a8965d98773a342ad5cd31aab6b64e9d9bd,"Refactor sql-cloudant to use Cloudant's java-cloudant features Cloudant's java-cloudant library (which is currently used for testing) contains several features that sql-cloudant can benefit from:
- HTTP 429 backoff
- View builder API to potentially simplify loading for _all_docs/views
- Improved exception handling when executing HTTP requests
- Future support for IAM API key

Would need to replace current scala HTTP library with OkHttp library, and also replace play-json with GSON library.","[BAHIR-154] Refactor sql-cloudant to use cloudant-client library

- Use java-cloudant’s executeRequest for HTTP requests against
  _all_docs endpoint
- Added HTTP 429 backoff with default settings
- Simplified caught exception and message for schema size
- Replaced scala http library with okhttp library for changes receiver
- Updated streaming CloudantReceiver class to use improved
  ChangesRowScanner method
- Replaced Play JSON with GSON library
- Updated save operation to use java-cloudant bulk API
- Use _changes feed filter option for Cloudant/CouchDB 2.x and greater

Closes #61", MODIFY README.md MODIFY pom.xml MODIFY application.conf MODIFY CloudantChangesConfig.scala MODIFY CloudantConfig.scala executeRequest getRows getTotalRows getLastNum getUrl getBulkRows calculateCondition getLastNum calculate getRangeUrl getResultCount getRows getSubSetUrl allowPartition MODIFY CloudantReceiver.scala receive MODIFY DefaultSource.scala create MODIFY FilterUtil.scala filter filter apply apply MODIFY JsonStoreConfigManager.scala getInt getConfig MODIFY JsonStoreDataAccess.scala processAll getMany processIterator convert getTotalRows saveAll createDB getChanges getClRequest convert MODIFY JsonStoreRDD.scala convertToMangoJson convertAttrToMangoJson getLimitPerPartition compute MODIFY JsonUtil.scala getField toJson getField MODIFY ChangesReceiver.scala receive MODIFY CloudantOptionSuite.scala
0,BAHIR-123,5b76e629697d7f3e0094929ce3003e2425368fbc,"Fix errors to support the latest version of Play JSON library for sql-cloudant The latest version is 2.6.2.  Error during mvn install -pl sql-cloudant after updating play-json to 2.6.2 in sql-cloudant/pom.xml:

[ERROR] /Users/estebanmlaver/emlaver-bahir/sql-cloudant/src/main/scala/org/apache/bahir/cloudant/common/JsonStoreConfigManager.scala:19: object typesafe is not a member of package com
[ERROR] import com.typesafe.config.ConfigFactory
[ERROR]            ^
[ERROR] /Users/estebanmlaver/emlaver-bahir/sql-cloudant/src/main/scala/org/apache/bahir/cloudant/common/JsonStoreConfigManager.scala:52: not found: value ConfigFactory
[ERROR]   private val configFactory = ConfigFactory.load()
[ERROR]                               ^
[ERROR] two errors found

Maven compile dependencies need to be added to pom.xml that existed in play-json 2.5.9 but were removed in 2.6.2.

Additional info. from Patrick Titzler between play-json versions 2.5.x and 2.6.x:
Looks like the parameter data type has been changed from `Seq[JsValue]` (https://www.playframework.com/documentation/2.5.x/api/scala/index.html#play.api.libs.json.JsArray) to `IndexedSeq[JsValue]` https://playframework.com/documentation/2.6.x/api/scala/index.html#play.api.libs.json.JsArray",[BAHIR-124] Update Spark depedency to version 2.2.0, MODIFY pom.xml
0,BAHIR-31,858ad27ad2766ab85e8c41e0cfa45162e9f7e308,Add documentation for streaming-zeromq connector  ,[BAHIR-28] Add basic documentation for Akka connector, ADD README.md
0,BAHIR-124,e3d9e6960941696ba073735e9d039c85146c217a,Update Bahir to use Spark 2.2.0 dependency  ,"[BAHIR-100] Enhance MQTT connector to support byte arrays

Closes #47", MODIFY README.md MODIFY MQTTInputDStream.scala ADD MQTTPairedByteArrayInputDStream.scala onStart connectionLost getReceiver onStop messageArrived deliveryComplete MODIFY MQTTPairedInputDStream.scala MODIFY MQTTUtils.scala createPairedStream createPairedByteArrayStream createPairedByteArrayStream createPairedByteArrayStream createPairedStream createPairedByteArrayStream createPairedByteArrayStream createPairedStream createPairedByteArrayStream createPairedByteArrayStream createPairedStream createPairedStream createPairedStream createPairedStream MODIFY JavaMQTTStreamSuite.java testMQTTStream MODIFY MQTTStreamSuite.scala
1,BAHIR-166,be1effaaf7cfde28d19e032e038694e01fbf169b,Migrate akka sql streaming source to datasrouce v2 API  ,"[BAHIR-166] Migrate akka sql streaming source to DataSource v2 API

Migrate akka sql streaming source to DataSource v2 API.

Closes #67", MODIFY pom.xml MODIFY README.md MODIFY AkkaStreamSource.scala shortName commit createMicroBatchReader stop fetchLastProcessedOffset deserializeOffset createSource get setOffsetRange sourceSchema e getBatch close receive readSchema createDataReaderFactories next createDataReader ADD LongOffset.scala + apply - convert MODIFY MessageStore.scala get get MODIFY AkkaStreamSourceSuite.scala MODIFY AkkaTestUtils.scala shutdown MODIFY ActorWordCount.scala main MODIFY ActorReceiver.scala onStop MODIFY AkkaStreamSuite.scala MODIFY ZeroMQWordCount.scala main
0,BAHIR-28,619936d39d18b7af45b7acec9af02b599a43b056,Add documentation for streaming-akka connector  ,[BAHIR-29] Add basic documentation for MQTT Connector, ADD README.md
0,BAHIR-16,cad277e611388ad61e3c7fcb4e8a2e796d0e983d,"Build issues due to log4j properties not found log4j:ERROR Could not read configuration file from URL [file:src/test/resources/log4j.properties].
java.io.FileNotFoundException: src/test/resources/log4j.properties (No such file or directory)
	at java.io.FileInputStream.open0(Native Method)
	at java.io.FileInputStream.open(FileInputStream.java:195)
	at java.io.FileInputStream.<init>(FileInputStream.java:138)
	at java.io.FileInputStream.<init>(FileInputStream.java:93)
	at sun.net.www.protocol.file.FileURLConnection.connect(FileURLConnection.java:90)
	at sun.net.www.protocol.file.FileURLConnection.getInputStream(FileURLConnection.java:188)
	at org.apache.log4j.PropertyConfigurator.doConfigure(PropertyConfigurator.java:557)
	at org.apache.log4j.helpers.OptionConverter.selectAndConfigure(OptionConverter.java:526)
	at org.apache.log4j.LogManager.<clinit>(LogManager.java:127)
	at org.slf4j.impl.Log4jLoggerFactory.getLogger(Log4jLoggerFactory.java:81)
	at org.slf4j.LoggerFactory.getLogger(LoggerFactory.java:329)
	at org.apache.commons.logging.impl.SLF4JLogFactory.getInstance(SLF4JLogFactory.java:155)
	at org.apache.commons.logging.impl.SLF4JLogFactory.getInstance(SLF4JLogFactory.java:132)
	at org.apache.commons.logging.LogFactory.getLog(LogFactory.java:273)
	at org.apache.hadoop.util.ShutdownHookManager.<clinit>(ShutdownHookManager.java:44)
	at org.apache.spark.util.SparkShutdownHookManager.install(ShutdownHookManager.scala:179)
	at org.apache.spark.util.ShutdownHookManager$.shutdownHooks$lzycompute(ShutdownHookManager.scala:50)
	at org.apache.spark.util.ShutdownHookManager$.shutdownHooks(ShutdownHookManager.scala:48)
	at org.apache.spark.util.ShutdownHookManager$.addShutdownHook(ShutdownHookManager.scala:152)
	at org.apache.spark.util.ShutdownHookManager$.<init>(ShutdownHookManager.scala:57)
	at org.apache.spark.util.ShutdownHookManager$.<clinit>(ShutdownHookManager.scala)
	at org.apache.spark.streaming.StreamingContext$.<init>(StreamingContext.scala:730)
	at org.apache.spark.streaming.StreamingContext$.<clinit>(StreamingContext.scala)
	at org.apache.spark.streaming.StreamingContext.<init>(StreamingContext.scala:100)
	at org.apache.spark.streaming.api.java.JavaStreamingContext.<init>(JavaStreamingContext.scala:63)
	at org.apache.spark.streaming.akka.JavaAkkaUtilsSuite.testAkkaUtils(JavaAkkaUtilsSuite.java:36)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
	at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:57)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:290)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:71)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:288)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:58)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:268)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:363)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:367)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeWithRerun(JUnit4Provider.java:274)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:238)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:161)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:290)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:242)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:121)
log4j:ERROR Ignoring configuration file [file:src/test/resources/log4j.properties].",[BAHIR-7] Update Apache Spark version to 2.0.0-preview, MODIFY pom.xml
0,BAHIR-116,2a43076579dd247db4afa01e2dc0d1176c3eb4a1,Add Spark streaming connector for Google cloud Pub/Sub A spark streaming connector for [Google Pub/Sub|https://cloud.google.com/pubsub/] ,"[BAHIR-120] Akka SQL Streaming build fails with Apache Spark 2.1.1

Closes #44.", MODIFY AkkaStreamSourceSuite.scala
0,BAHIR-102,561291bfc17f8eae97318b39ea9cc2d80680d5ce,"Support pushing down query predicates using Cloudant Query / CouchDB Mango Query The feature of Cloudant Query / ChoudDB Mango Query is stated here: https://blog.couchdb.org/2016/08/03/feature-mango-query/.

Will enable pushing down first level AND column filtering to _find selector to replace _all_docs for the database query; will continue using skip+limit to offer partition and parallel loading.","[BAHIR-101] Update sql-cloudant readme and python examples

Closes #40.", MODIFY README.md MODIFY CloudantApp.py MODIFY CloudantDF.py MODIFY CloudantDFOption.py
0,BAHIR-188,172d7096147cd0be70687af893a4d71380ce47bf,update flink to 1.7.0 Update Flink to last version (1.7.0),"[BAHIR-183] Using HDFS for saving message for mqtt source.

Closes #78", MODIFY pom.xml MODIFY org.apache.spark.sql.sources.DataSourceRegister MODIFY CachedMQTTClient.scala createMqttClient MODIFY MQTTStreamSink.scala initialize MODIFY MQTTStreamSource.scala createMicroBatchReader MODIFY MQTTUtils.scala parseConfigParams ADD HDFSMQTTSourceProvider.scala createSource shortName sourceSchema ADD HdfsBasedMQTTStreamSource.scala startWriteNewDataFile initialize deliveryComplete connectionLost isBatchFile commit getOffsetValue addReceivedMessageInfo accept connectComplete getBatch messageArrived stop hasNewMessageForCurrentBatch ADD HDFSBasedMQTTStreamSourceSuite.scala createStreamingDataFrame readBackStreamingResults shutdownHadoop prepareHadoop writeStreamResults
0,BAHIR-13,7bc3d6e91ce8bf2b159032cf781a09e90854a19f,Update spark tags dependency Looks like the spark-test-tags component was merged into spark-tags in 8ad9f08c9. We need to replace the spark-test-tags in bahir modules dependencies to spark-tags.,"[BAHIR-14] Cleanup Bahir parent pom

The Bahir parent pom was initially based on Spark parent pom
and was bringing a lot of unecessary dependencies. This commit
cleans most of the unused properties, dependencies, etc.

Closes #1", MODIFY pom.xml MODIFY ActorWordCount.scala MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml
1,BAHIR-164,b3902bac67edc2134bcc2c755fadc5c60c8ae01c,"Spark Streaming with MQTT fails with Spark 2.3.0 Currently I’m not able to use latest Spark 2.3.0 release together with Bahir, but getting the following error:
 
_java.lang.AssertionError: assertion failed: DataFrame returned by getBatch from org.apache.bahir.sql.streaming.mqtt.MQTTTextStreamSource@66847d45 did not have isStreaming=true_
 
org/apache/bahir/sql/streaming/mqtt/MQTTStreamSource.scala line 164 seems to be causing the issue, i.e. it’s returning a normal dataframe instead of streaming dataframe.
 
There seems to be discussion about the same topic, but on stream source for Kafka: https://lists.apache.org/thread.html/015f2fbe9fbeafb86214a969a2d883a4898621189a86f21a4c6fbb75@%3Cdev.spark.apache.org%3E","[BAHIR-164][BAHIR-165] Port Mqtt sql source to datasource v2 API

Migrating Mqtt spark structured streaming connector to DatasourceV2 API.

Closes #65", MODIFY pom.xml MODIFY AkkaStreamSourceSuite.scala MODIFY README.md MODIFY JavaMQTTStreamWordCount.java main MODIFY MQTTStreamWordCount.scala main ADD LongOffset.scala + apply - convert MODIFY MQTTStreamSource.scala e sourceSchema getEndOffset initialize readSchema createDataReaderFactories next setOffsetRange createMicroBatchReader fetchLastProcessedOffset createDataReader toString commit stop messageArrived getStartOffset deserializeOffset createSource get getBatch close MODIFY MessageStore.scala this get get this getInstance ADD test-BAHIR-83.sh MODIFY LocalMessageStoreSuite.scala MODIFY MQTTStreamSourceSuite.scala readBackStreamingResults writeStreamResults createStreamingDataframe createStreamingDataframe writeStreamResults MODIFY MQTTTestUtils.scala publishData teardown
0,BAHIR-43,9ad566815b8e2e654547d6022d20016025d49923,Add missing apache license header to sql-mqtt file  ,[BAHIR-44] Add new sql-streaming-mqtt to distribution profile, MODIFY pom.xml
1,BAHIR-186,a73ab48a2dfec866b2ffa0ccf0d2bfeaba6fc782,Support SSL connection in MQTT SQL Streaming Mailing list discussion: https://www.mail-archive.com/user@bahir.apache.org/msg00022.html.,"[BAHIR-186] SSL support in MQTT structured streaming

Closes #74", MODIFY README.md MODIFY MQTTUtils.scala parseConfigParams ADD keystore.jks ADD truststore.jks MODIFY MQTTStreamSinkSuite.scala sendToMQTT MODIFY MQTTTestUtils.scala connectToServer publishData subscribeData setup
0,BAHIR-43,29d8c7622cf9663e295d7616ae1e1b089fe80da9,Add missing apache license header to sql-mqtt file  ,[BAHIR-31] Add basic documentation for ZeroMQ connector, ADD README.md
0,BAHIR-40,c78af705f5697ab11d93f933d033d96cc48403a0,[WEBSITE] Fix navigation toggle for small displays Reported by [~jreijn],[BAHIR-30] Add basic documentation for Twitter connector, ADD README.md
1,BAHIR-148,55c60e5dd25c7c696118d2f2c8760fe5a17c1354,"Use same version of MQTT client in all MQTT extensions Currently MQTT streaming connector is using org.eclipse.paho.client.mqttv3:1.0.2 while MQTT structured streaming data source is using org.eclipse.paho.client.mqttv3:1.1.0

They should all use org.eclipse.paho.client.mqttv3:1.1.0","[BAHIR-148] Use consistent MQTT client dependency version

Create a property to use a consistent version of the MQTT
client across all extensions based on MQTT.

For now, use org.eclipse.paho.client.mqttv3:1.1.0", MODIFY pom.xml MODIFY pom.xml MODIFY pom.xml
